Id,Name,2026-08-01 20:00:09,2026-08-02 07:19:04,2026-08-02 19:59:53,2026-08-03 07:15:33,2026-08-03 21:44:00,2026-08-04 07:25:48,2026-08-04 20:45:04,2026-08-05 07:32:51,2026-08-05 20:38:24,2026-08-06 07:27:40,2026-08-06 20:43:40,2026-08-07 10:17:19,2026-08-07 19:19:56
59750039,Creative PEBBLE X,"정품_110,670|해외구매_157,900","정품_110,670|해외구매_157,900","정품_110,670|해외구매_157,900","정품_110,670|해외구매_157,900","정품_119,000|해외구매_157,900","정품_119,000|해외구매_157,900","정품_119,000|해외구매_157,900","정품_117,750|해외구매_157,900","정품_119,000|해외구매_163,790","정품_116,000|해외구매_163,790","정품_116,000|해외구매_163,790","정품_116,000|해외구매_162,330","정품_116,000|해외구매_162,330"
59749895,Creative PEBBLE X PLUS,"정품_149,000|해외구매_168,470","정품_149,000|해외구매_168,470","정품_149,000|해외구매_168,470","정품_149,000|해외구매_168,470","정품_149,000|해외구매_168,470","정품_149,000|해외구매_168,470","정품_149,000|해외구매_168,470","정품_149,000|해외구매_168,470","정품_149,000|해외구매_168,470","정품_149,000|해외구매_168,470","정품_149,000|해외구매_168,470","정품_149,000|해외구매_168,470","정품_148,040|해외구매_168,470"
18406727,Creative STAGE AIR V2,"정품_62,700|해외구매_75,700|벌크_59,190","정품_62,700|해외구매_75,700|벌크_59,180","정품_62,700|해외구매_75,700|벌크_59,180","정품_62,700|해외구매_75,700|벌크_59,170","정품_62,700|해외구매_75,700|벌크_59,170","정품_62,700|해외구매_75,700|벌크_59,170","정품_62,700|해외구매_75,700|벌크_59,170","정품_62,700|해외구매_75,700|벌크_59,160","정품_62,700|해외구매_75,700|벌크_59,160","정품_62,700|해외구매_75,700|벌크_59,160","정품_62,700|해외구매_75,700|벌크_59,160","정품_62,700|해외구매_75,700|벌크_59,150","정품_62,700|해외구매_75,700|벌크_59,150"
75538598,Creative STAGE SE,"해외구매_122,640","해외구매_122,640","해외구매_121,460","해외구매_121,460","해외구매_121,330","해외구매_121,330","해외구매_121,330","해외구매_121,330","해외구매_121,330","해외구매_121,330","해외구매_121,330","해외구매_121,330","해외구매_121,330"
31371158,Creative STAGE SE MINI,"정품_37,100|해외구매_50,680","정품_37,100|해외구매_50,680","정품_37,100|해외구매_50,680","정품_37,100|해외구매_50,680","정품_37,100|해외구매_50,680","정품_37,100|해외구매_104,000","정품_37,100|해외구매_104,000","정품_37,100|해외구매_109,090","정품_37,100|해외구매_109,090","정품_37,100|해외구매_109,090","정품_37,100|해외구매_109,090","정품_37,100|해외구매_109,090","정품_37,100|해외구매_109,090"
10266726,Creative T100,"정품_169,000|해외구매_107,630","정품_169,000|해외구매_107,630","정품_169,000|해외구매_107,630","정품_169,000|해외구매_107,630","정품_169,000|해외구매_107,630","정품_169,000|해외구매_107,630","정품_169,000|해외구매_107,630","정품_169,000|해외구매_108,800","정품_169,000|해외구매_108,800","정품_169,000|해외구매_108,800","정품_169,000|해외구매_108,740","정품_169,000|해외구매_108,720","정품_169,000|해외구매_108,720"
15244412,Creative T60,"정품_119,970|해외구매_120,960","정품_119,970|해외구매_120,960","정품_119,970|해외구매_124,090","정품_119,970|해외구매_124,090","정품_119,970|해외구매_124,090","정품_119,970|해외구매_124,090","정품_119,970|해외구매_124,090","정품_119,970|해외구매_126,840","정품_119,970|해외구매_126,840","정품_119,970|해외구매_125,530","정품_129,000|해외구매_125,530","정품_129,000|해외구매_125,520","정품_129,000|해외구매_125,520"
9657900,Creative 사운드 블라스터 AE-7,"정품_296,670|해외구매_304,050","정품_296,670|해외구매_304,050","정품_296,670|해외구매_309,020","정품_296,670|해외구매_309,020","정품_315,270|해외구매_309,020","정품_315,270|해외구매_309,020","정품_315,270|해외구매_309,020","정품_315,270|해외구매_309,020","정품_315,270|해외구매_309,380","정품_319,000|해외구매_309,380","정품_316,000|해외구매_309,380","정품_319,000|해외구매_308,660","정품_319,000|해외구매_308,650"
9658026,Creative 사운드 블라스터 AE-9,"정품_469,000|해외구매_662,410","정품_469,000|해외구매_662,410","정품_469,000|해외구매_662,410","정품_469,000|해외구매_662,410","정품_469,000|해외구매_662,410","정품_469,000|해외구매_662,410","정품_469,000|해외구매_662,410","정품_469,000|해외구매_662,410","정품_469,000|해외구매_662,410","정품_469,000|해외구매_662,410","정품_469,000|해외구매_662,410","정품_469,000|해외구매_662,410","정품_469,000|해외구매_662,410"
2319779,Creative 사운드 블라스터 AUDIGY FX,"정품_74,370|해외구매_87,050","정품_74,370|해외구매_87,050","정품_74,370|해외구매_87,050","정품_74,370|해외구매_87,050","정품_74,370|해외구매_87,050","정품_74,370|해외구매_87,050","정품_74,370|해외구매_87,050","정품_74,370|해외구매_87,050","정품_74,370|해외구매_93,500","정품_74,370|해외구매_93,500","정품_74,370|해외구매_93,500","정품_74,370|해외구매_93,500","정품_74,370|해외구매_93,500"
122645382,Creative 사운드 블라스터 AUDIGY FX PRO,"해외구매_108,300","해외구매_108,300","해외구매_111,110","해외구매_111,110","해외구매_111,110","해외구매_113,080","해외구매_114,400","해외구매_114,400","해외구매_114,400","해외구매_114,400","해외구매_114,400","해외구매_114,400","해외구매_114,400"
62069486,Creative 사운드 블라스터 AUDIGY FX V2,"정품_69,000|해외구매_73,640","정품_68,990|해외구매_75,540","정품_68,990|해외구매_75,540","정품_68,990|해외구매_75,540","정품_69,000|해외구매_75,540","정품_69,000|해외구매_75,540","정품_69,000|해외구매_75,540","정품_68,280|해외구매_75,050","정품_69,000|해외구매_75,050","정품_69,000|해외구매_77,640","정품_69,000|해외구매_77,630","정품_69,000|해외구매_76,920","정품_69,000|해외구매_76,920"
13928657,Creative 사운드 블라스터 AUDIGY RX,"해외구매_135,160","해외구매_135,130","해외구매_135,130","해외구매_135,120","해외구매_135,120","해외구매_135,130","해외구매_135,270","해외구매_135,270","해외구매_135,270","해외구매_135,270","해외구매_135,270","해외구매_135,270","해외구매_135,270"
10208709,Creative 사운드 블라스터 Audigy 6 USB 사운드카드,"해외구매_202,360","해외구매_202,360","해외구매_202,360","해외구매_202,360","해외구매_202,360","해외구매_202,360","해외구매_202,360","해외구매_202,360","해외구매_202,360","해외구매_202,360","해외구매_202,360","해외구매_202,360","해외구매_202,360"
16149422,Creative 사운드 블라스터 G3,"벌크_105,990|해외구매_86,010","벌크_108,990|해외구매_86,010","벌크_108,990|해외구매_85,190","벌크_108,990|해외구매_85,190","벌크_109,000|해외구매_85,190","벌크_109,000|해외구매_85,190","벌크_109,000|해외구매_85,190","벌크_109,000|해외구매_85,190","벌크_109,000|해외구매_85,190","벌크_109,000|해외구매_85,190","벌크_109,000|해외구매_85,190","벌크_109,000|해외구매_85,190","벌크_109,000|해외구매_85,190"
71973095,Creative 사운드 블라스터 G8,"정품_222,270|","정품_222,270|","정품_222,270|","정품_189,000|","정품_188,000|","정품_189,000|","정품_189,000|","정품_189,000|","정품_189,000|","정품_189,000|","정품_189,000|","정품_189,000|","정품_189,000|"
14490932,Creative 사운드 블라스터 GC7,"정품_219,000|벌크_146,500|해외구매_196,010","정품_219,000|벌크_146,500|해외구매_201,350","정품_219,000|벌크_146,500|해외구매_201,350","정품_219,000|벌크_146,500|해외구매_201,350","정품_219,000|벌크_146,500|해외구매_201,350","정품_219,000|벌크_146,500|해외구매_203,520","정품_219,000|벌크_146,500|해외구매_203,410","정품_219,000|벌크_146,500|해외구매_201,410","정품_219,000|벌크_146,500|해외구매_201,410","정품_219,000|벌크_146,500|해외구매_201,410","정품_219,000|벌크_146,500|해외구매_201,410","정품_219,000|벌크_146,500|해외구매_200,520","정품_219,000|벌크_146,500|해외구매_200,520"
62568881,Creative 사운드 블라스터 GS3,"블랙_54,870|화이트_54,870","블랙_54,870|화이트_54,870","블랙_54,870|화이트_54,870","블랙_54,870|화이트_54,870","블랙_59,000|화이트_59,000","블랙_58,000|화이트_58,000","블랙_58,380|화이트_58,380","블랙_58,380|화이트_58,380","블랙_59,000|화이트_59,000","블랙_56,000|화이트_56,000","블랙_59,000|화이트_59,000","블랙_59,000|화이트_59,000","블랙_59,000|화이트_59,000"
76462880,Creative 사운드 블라스터 GS5,"정품_110,670","정품_110,670","정품_110,670","정품_110,670","정품_114,240","정품_114,240","정품_114,240","정품_114,240","정품_114,240","정품_114,240","정품_114,240","정품_114,240","정품_114,240"
27866360,Creative 사운드 블라스터 KATANA SE,"정품_399,000|해외구매_460,330","정품_399,000|해외구매_460,330","정품_399,000|해외구매_460,330","정품_399,000|해외구매_460,330","정품_399,000|해외구매_460,330","정품_399,000|해외구매_460,330","정품_399,000|해외구매_460,330","정품_399,000|해외구매_460,330","정품_399,000|해외구매_460,330","정품_399,000|해외구매_460,330","정품_399,000|해외구매_460,330","정품_399,000|해외구매_460,330","정품_399,000|해외구매_460,330"
15884300,Creative 사운드 블라스터 KATANA V2,"해외구매_841,600","해외구매_841,600","해외구매_841,600","해외구매_841,600","해외구매_841,600","해외구매_841,600","해외구매_841,600","해외구매_841,600","해외구매_841,600","해외구매_841,600","해외구매_841,600","해외구매_841,600","해외구매_841,600"
19709639,Creative 사운드 블라스터 KATANA V2X,"정품_352,470|해외구매_617,000","정품_352,470|해외구매_567,640","정품_352,470|해외구매_617,000","정품_352,470|해외구매_567,640","정품_371,070|해외구매_531,380","정품_371,070|해외구매_531,380","정품_371,070|해외구매_531,380","정품_371,070|해외구매_531,390","정품_371,070|해외구매_574,570","정품_379,000|해외구매_567,640","정품_379,000|해외구매_574,570","정품_379,000|해외구매_574,570","정품_379,000|해외구매_574,570"
17111870,Creative 사운드 블라스터 PLAY! 3,"해외구매_24,370","해외구매_25,000","해외구매_25,000","해외구매_25,000","해외구매_25,000","해외구매_27,420","해외구매_25,000","해외구매_24,830","해외구매_24,830","해외구매_21,820","해외구매_22,260","해외구매_27,420","해외구매_27,420"
13703840,Creative 사운드 블라스터 PLAY! 4,"해외구매_93,600","해외구매_93,600","해외구매_93,600","해외구매_93,600","해외구매_93,600","해외구매_93,600","해외구매_93,600","해외구매_93,600","해외구매_93,600","해외구매_93,600","해외구매_93,600","해외구매_93,600","해외구매_93,600"
2006338,Creative 사운드 블라스터 X-Fi Surround 5.1 Pro,"해외구매_125,140","해외구매_125,140","해외구매_125,140","해외구매_118,820","해외구매_118,820","해외구매_118,820","해외구매_118,820","해외구매_118,820","해외구매_118,820","해외구매_118,820","해외구매_118,820","해외구매_118,820","해외구매_118,820"
1000149,Creative 사운드 블라스터 X-Fi TITANIUM,"해외구매_103,950","해외구매_103,950","해외구매_103,950","해외구매_103,950","해외구매_103,950","해외구매_103,950","해외구매_103,950","해외구매_103,950","해외구매_103,950","해외구매_103,950","해외구매_103,950","해외구매_103,950","해외구매_103,950"
18331331,Creative 사운드 블라스터 X1,"정품_99,000|해외구매_92,000","정품_99,000|해외구매_92,000","정품_99,000|해외구매_92,000","정품_99,000|해외구매_92,000","정품_99,000|해외구매_92,000","정품_99,000|해외구매_92,000","정품_99,000|해외구매_92,000","정품_99,000|해외구매_92,000","정품_99,000|해외구매_92,000","정품_99,000|해외구매_92,000","정품_99,000|해외구매_92,000","정품_99,000|해외구매_92,000","정품_99,000|해외구매_92,000"
10066413,Creative 사운드 블라스터 X3,"정품_189,000|해외구매_210,900","정품_189,000|해외구매_210,900","정품_189,000|해외구매_210,900","정품_189,000|해외구매_210,900","정품_189,000|해외구매_210,900","정품_189,000|해외구매_210,900","정품_189,000|해외구매_210,900","정품_189,000|해외구매_210,900","정품_189,000|해외구매_210,900","정품_189,000|해외구매_210,900","정품_189,000|해외구매_210,900","정품_189,000|해외구매_210,900","정품_189,000|해외구매_210,900"
17090699,Creative 사운드 블라스터 X4,"정품_189,000|해외구매_187,900","정품_189,000|해외구매_187,900","정품_198,980|해외구매_187,900","정품_198,980|해외구매_187,900","정품_198,980|해외구매_187,900","정품_199,000|해외구매_187,900","정품_199,000|해외구매_187,900","정품_199,000|해외구매_187,900","정품_199,000|해외구매_187,900","정품_196,000|해외구매_187,900","정품_199,000|해외구매_187,900","정품_199,000|해외구매_187,900","정품_199,000|해외구매_187,900"
18356327,Creative 사운드 블라스터 Z SE,"정품_144,610|해외구매_143,270","정품_144,610|해외구매_143,270","정품_144,610|해외구매_143,270","정품_144,610|해외구매_148,000","정품_144,610|해외구매_148,000","정품_144,610|해외구매_143,270","정품_144,610|해외구매_143,270","정품_144,610|해외구매_127,800","정품_144,610|해외구매_127,800","정품_144,610|해외구매_143,270","정품_144,610|해외구매_143,270","정품_144,610|해외구매_143,270","정품_144,610|해외구매_143,270"
11786317,Creative 사운드 블라스터X AE-5 PLUS,"정품_199,000|해외구매_213,120","정품_199,000|해외구매_213,120","정품_199,000|해외구매_213,120","정품_199,000|해외구매_213,120","정품_199,000|해외구매_213,120","정품_199,000|해외구매_213,120","정품_199,000|해외구매_213,120","정품_199,000|해외구매_213,120","정품_199,000|해외구매_213,120","정품_199,000|해외구매_213,120","정품_199,000|해외구매_213,120","정품_199,000|해외구매_213,120","정품_199,000|해외구매_213,120"
58116743,Creative 사운드 블라스터X AE-5 PLUS 퓨어 에디션,"해외구매_356,750","해외구매_356,750","해외구매_356,750","해외구매_356,750","해외구매_356,750","해외구매_356,750","해외구매_356,750","해외구매_356,750","해외구매_356,750","해외구매_356,750","해외구매_356,760","해외구매_356,760","해외구매_356,760"
122717038,Creative 사운드 블라스터X AE-X PCI-e,"정품_296,670|","정품_296,670|","정품_296,670|","정품_296,670|","정품_296,670|","정품_296,670|","정품_296,670|","정품_296,670|","정품_296,670|","정품_296,670|","정품_315,000|","정품_315,000|","정품_315,000|"
15102971,Creative 사운드 블라스터X G1,"해외구매_112,800","해외구매_112,800","해외구매_111,600","해외구매_111,600","해외구매_111,600","해외구매_111,600","해외구매_111,600","해외구매_111,600","해외구매_111,600","해외구매_111,600","해외구매_111,600","해외구매_111,600","해외구매_111,600"
4089659,Creative 사운드 블라스터X G5,"해외구매_280,920","해외구매_280,890","해외구매_280,890","해외구매_280,890","해외구매_280,820","해외구매_280,810","해외구매_280,710","해외구매_280,690","해외구매_280,690","해외구매_280,680","해외구매_280,590","해외구매_280,570","해외구매_280,570"
6398846,Creative 사운드 블라스터X G6,"정품_199,000|병행수입_139,900|해외구매_171,500","정품_199,000|병행수입_139,900|해외구매_171,500","정품_199,000|병행수입_139,900|해외구매_171,500","정품_199,000|병행수입_139,900|해외구매_171,500","정품_199,000|병행수입_139,900|해외구매_171,500","정품_199,000|병행수입_139,900|해외구매_171,500","정품_199,000|병행수입_139,900|해외구매_171,500","정품_199,000|병행수입_139,900|해외구매_171,500","정품_199,000|병행수입_239,700|해외구매_171,500","정품_199,000|병행수입_239,700|해외구매_171,500","정품_199,000|병행수입_239,700|해외구매_171,500","정품_199,000|병행수입_239,700|해외구매_171,500","정품_199,000|병행수입_239,270|해외구매_171,500"
